areaCode,areaName,areaType,date,newCasesBySpecimenDate,newCasesBySpecimenDateRollingSum
E12000001,North East,region,2022-03-07,1578,7609
E12000001,North East,region,2022-03-06,1115,7143
E12000001,North East,region,2022-03-05,762,6828
E12000001,North East,region,2022-03-04,917,6716
E12000001,North East,region,2022-03-03,1060,6483
E12000001,North East,region,2022-03-02,1101,6185
E12000001,North East,region,2022-03-01,1076,6017
E12000001,North East,region,2022-02-28,1112,5864
E12000001,North East,region,2022-02-27,800,5788
E12000001,North East,region,2022-02-26,650,5824
E12000001,North East,region,2022-02-25,684,5953
E12000001,North East,region,2022-02-24,762,6259
E12000001,North East,region,2022-02-23,933,6740
E12000001,North East,region,2022-02-22,923,7286
E12000001,North East,region,2022-02-21,1036,7836
E12000001,North East,region,2022-02-20,836,8451
E12000001,North East,region,2022-02-19,779,8889
E12000001,North East,region,2022-02-18,990,9213
E12000001,North East,region,2022-02-17,1243,9598
E12000001,North East,region,2022-02-16,1479,9876
E12000001,North East,region,2022-02-15,1473,10294
E12000001,North East,region,2022-02-14,1651,10967
E12000001,North East,region,2022-02-13,1274,11652
E12000001,North East,region,2022-02-12,1103,12248
E12000001,North East,region,2022-02-11,1375,12780
E12000001,North East,region,2022-02-10,1521,13515
E12000001,North East,region,2022-02-09,1897,14550
E12000001,North East,region,2022-02-08,2146,15600
E12000001,North East,region,2022-02-07,2336,16844
E12000001,North East,region,2022-02-06,1870,18236
E12000001,North East,region,2022-02-05,1635,19503
E12000001,North East,region,2022-02-04,2110,20179
E12000001,North East,region,2022-02-03,2556,21027
E12000001,North East,region,2022-02-02,2947,22160
E12000001,North East,region,2022-02-01,3390,23574
E12000001,North East,region,2022-01-31,3728,24980
E12000001,North East,region,2022-01-30,3137,26600
E12000001,North East,region,2022-01-29,2311,27953
E12000001,North East,region,2022-01-28,2958,29213
E12000001,North East,region,2022-01-27,3689,30606
E12000001,North East,region,2022-01-26,4361,31896
E12000001,North East,region,2022-01-25,4796,33342
E12000001,North East,region,2022-01-24,5348,34863
E12000001,North East,region,2022-01-23,4490,36787
E12000001,North East,region,2022-01-22,3571,37846
E12000001,North East,region,2022-01-21,4351,38789
E12000001,North East,region,2022-01-20,4979,39668
E12000001,North East,region,2022-01-19,5807,40494
E12000001,North East,region,2022-01-18,6317,41220
E12000001,North East,region,2022-01-17,7272,42392
E12000001,North East,region,2022-01-16,5549,43557
E12000001,North East,region,2022-01-15,4514,44146
E12000001,North East,region,2022-01-14,5230,45618
E12000001,North East,region,2022-01-13,5805,48940
E12000001,North East,region,2022-01-12,6533,54699
E12000001,North East,region,2022-01-11,7489,62937
E12000001,North East,region,2022-01-10,8437,72577
E12000001,North East,region,2022-01-09,6138,77709
E12000001,North East,region,2022-01-08,5986,81087
E12000001,North East,region,2022-01-07,8552,81351
E12000001,North East,region,2022-01-06,11564,82499
E12000001,North East,region,2022-01-05,14771,81810
E12000001,North East,region,2022-01-04,17129,78256
E12000001,North East,region,2022-01-03,13569,68994
E12000001,North East,region,2022-01-02,9516,61592
E12000001,North East,region,2022-01-01,6250,56156
E12000001,North East,region,2021-12-31,9700,52086
E12000001,North East,region,2021-12-30,10875,46487
E12000001,North East,region,2021-12-29,11217,40062
E12000001,North East,region,2021-12-28,7867,33025
E12000001,North East,region,2021-12-27,6167,28523
E12000001,North East,region,2021-12-26,4080,25247
E12000001,North East,region,2021-12-25,2180,23046
E12000001,North East,region,2021-12-24,4101,22622
E12000001,North East,region,2021-12-23,4450,20392
E12000001,North East,region,2021-12-22,4180,17924
E12000001,North East,region,2021-12-21,3365,15941
E12000001,North East,region,2021-12-20,2891,14639
E12000001,North East,region,2021-12-19,1879,13813
E12000001,North East,region,2021-12-18,1756,13316
E12000001,North East,region,2021-12-17,1871,12812
E12000001,North East,region,2021-12-16,1982,12314
E12000001,North East,region,2021-12-15,2197,11975
E12000001,North East,region,2021-12-14,2063,11518
E12000001,North East,region,2021-12-13,2065,10979
E12000001,North East,region,2021-12-12,1382,10696
E12000001,North East,region,2021-12-11,1252,10564
E12000001,North East,region,2021-12-10,1373,10460
E12000001,North East,region,2021-12-09,1643,10442
E12000001,North East,region,2021-12-08,1740,10319
E12000001,North East,region,2021-12-07,1524,10312
E12000001,North East,region,2021-12-06,1782,10555
E12000001,North East,region,2021-12-05,1250,10578
E12000001,North East,region,2021-12-04,1148,10796
E12000001,North East,region,2021-12-03,1355,10439
E12000001,North East,region,2021-12-02,1520,10392
E12000001,North East,region,2021-12-01,1733,10371
E12000001,North East,region,2021-11-30,1767,10281
E12000001,North East,region,2021-11-29,1805,10211
E12000001,North East,region,2021-11-28,1468,10267
E12000001,North East,region,2021-11-27,791,10082
E12000001,North East,region,2021-11-26,1308,10508
E12000001,North East,region,2021-11-25,1499,10622
E12000001,North East,region,2021-11-24,1643,10720
E12000001,North East,region,2021-11-23,1697,10850
E12000001,North East,region,2021-11-22,1861,10785
E12000001,North East,region,2021-11-21,1283,10673
E12000001,North East,region,2021-11-20,1217,10641
E12000001,North East,region,2021-11-19,1422,10642
E12000001,North East,region,2021-11-18,1597,10660
E12000001,North East,region,2021-11-17,1773,10603
E12000001,North East,region,2021-11-16,1632,10496
E12000001,North East,region,2021-11-15,1749,10513
E12000001,North East,region,2021-11-14,1251,10603
E12000001,North East,region,2021-11-13,1218,10663
E12000001,North East,region,2021-11-12,1440,10627
E12000001,North East,region,2021-11-11,1540,10513
E12000001,North East,region,2021-11-10,1666,10407
E12000001,North East,region,2021-11-09,1649,10385
E12000001,North East,region,2021-11-08,1839,10503
E12000001,North East,region,2021-11-07,1311,10861
E12000001,North East,region,2021-11-06,1182,11306
E12000001,North East,region,2021-11-05,1326,11663
E12000001,North East,region,2021-11-04,1434,12325
E12000001,North East,region,2021-11-03,1644,12884
E12000001,North East,region,2021-11-02,1767,13293
E12000001,North East,region,2021-11-01,2197,13545
E12000001,North East,region,2021-10-31,1756,13506
E12000001,North East,region,2021-10-30,1539,13390
E12000001,North East,region,2021-10-29,1988,13295
E12000001,North East,region,2021-10-28,1993,13087
E12000001,North East,region,2021-10-27,2053,12979
E12000001,North East,region,2021-10-26,2019,13180
E12000001,North East,region,2021-10-25,2158,13335
E12000001,North East,region,2021-10-24,1640,13668
E12000001,North East,region,2021-10-23,1444,13779
E12000001,North East,region,2021-10-22,1780,13806
E12000001,North East,region,2021-10-21,1885,13677
E12000001,North East,region,2021-10-20,2254,13578
E12000001,North East,region,2021-10-19,2174,13271
E12000001,North East,region,2021-10-18,2491,13062
E12000001,North East,region,2021-10-17,1751,12775
E12000001,North East,region,2021-10-16,1471,12633
E12000001,North East,region,2021-10-15,1651,12424
E12000001,North East,region,2021-10-14,1786,12277
E12000001,North East,region,2021-10-13,1947,12025
E12000001,North East,region,2021-10-12,1965,11642
E12000001,North East,region,2021-10-11,2204,11289
E12000001,North East,region,2021-10-10,1609,10889
E12000001,North East,region,2021-10-09,1262,10529
E12000001,North East,region,2021-10-08,1504,10239
E12000001,North East,region,2021-10-07,1534,9864
E12000001,North East,region,2021-10-06,1564,9521
E12000001,North East,region,2021-10-05,1612,9245
E12000001,North East,region,2021-10-04,1804,8994
E12000001,North East,region,2021-10-03,1249,8746
E12000001,North East,region,2021-10-02,972,8747
E12000001,North East,region,2021-10-01,1129,8951
E12000001,North East,region,2021-09-30,1191,9105
E12000001,North East,region,2021-09-29,1288,9421
E12000001,North East,region,2021-09-28,1361,9593
E12000001,North East,region,2021-09-27,1556,9933
E12000001,North East,region,2021-09-26,1250,10081
E12000001,North East,region,2021-09-25,1176,10139
E12000001,North East,region,2021-09-24,1283,10038
E12000001,North East,region,2021-09-23,1507,9968
E12000001,North East,region,2021-09-22,1460,9791
E12000001,North East,region,2021-09-21,1701,9678
E12000001,North East,region,2021-09-20,1704,9206
E12000001,North East,region,2021-09-19,1308,8939
E12000001,North East,region,2021-09-18,1075,8686
E12000001,North East,region,2021-09-17,1213,8678
E12000001,North East,region,2021-09-16,1330,8781
E12000001,North East,region,2021-09-15,1347,8986
E12000001,North East,region,2021-09-14,1229,9261
E12000001,North East,region,2021-09-13,1437,9778
E12000001,North East,region,2021-09-12,1055,10250
E12000001,North East,region,2021-09-11,1067,10550
E12000001,North East,region,2021-09-10,1316,10812
E12000001,North East,region,2021-09-09,1535,11044
E12000001,North East,region,2021-09-08,1622,11102
E12000001,North East,region,2021-09-07,1746,11149
E12000001,North East,region,2021-09-06,1909,11128
E12000001,North East,region,2021-09-05,1355,10564
E12000001,North East,region,2021-09-04,1329,10196
E12000001,North East,region,2021-09-03,1548,9870
E12000001,North East,region,2021-09-02,1593,9516
E12000001,North East,region,2021-09-01,1669,9256
E12000001,North East,region,2021-08-31,1725,8998
E12000001,North East,region,2021-08-30,1345,8691
E12000001,North East,region,2021-08-29,987,8782
E12000001,North East,region,2021-08-28,1003,8888
E12000001,North East,region,2021-08-27,1194,8910
E12000001,North East,region,2021-08-26,1333,8858
E12000001,North East,region,2021-08-25,1411,8778
E12000001,North East,region,2021-08-24,1418,8650
E12000001,North East,region,2021-08-23,1436,8488
E12000001,North East,region,2021-08-22,1093,8387
E12000001,North East,region,2021-08-21,1025,8192
E12000001,North East,region,2021-08-20,1142,8112
E12000001,North East,region,2021-08-19,1253,8054
E12000001,North East,region,2021-08-18,1283,7912
E12000001,North East,region,2021-08-17,1256,7823
E12000001,North East,region,2021-08-16,1335,7731
E12000001,North East,region,2021-08-15,898,7650
E12000001,North East,region,2021-08-14,945,7648
E12000001,North East,region,2021-08-13,1084,7607
E12000001,North East,region,2021-08-12,1111,7594
E12000001,North East,region,2021-08-11,1194,7759
E12000001,North East,region,2021-08-10,1164,7907
E12000001,North East,region,2021-08-09,1254,7979
E12000001,North East,region,2021-08-08,896,7941
E12000001,North East,region,2021-08-07,904,7948
E12000001,North East,region,2021-08-06,1071,7936
E12000001,North East,region,2021-08-05,1276,8041
E12000001,North East,region,2021-08-04,1342,8039
E12000001,North East,region,2021-08-03,1236,8140
E12000001,North East,region,2021-08-02,1216,8434
E12000001,North East,region,2021-08-01,903,8938
E12000001,North East,region,2021-07-31,892,9301
E12000001,North East,region,2021-07-30,1176,9779
E12000001,North East,region,2021-07-29,1274,10242
E12000001,North East,region,2021-07-28,1443,10867
E12000001,North East,region,2021-07-27,1530,11576
E12000001,North East,region,2021-07-26,1720,12653
E12000001,North East,region,2021-07-25,1266,14398
E12000001,North East,region,2021-07-24,1370,15606
E12000001,North East,region,2021-07-23,1639,16915
E12000001,North East,region,2021-07-22,1899,19229
E12000001,North East,region,2021-07-21,2152,21966
E12000001,North East,region,2021-07-20,2607,24144
E12000001,North East,region,2021-07-19,3465,25710
E12000001,North East,region,2021-07-18,2474,26303
E12000001,North East,region,2021-07-17,2679,26760
E12000001,North East,region,2021-07-16,3953,26964
E12000001,North East,region,2021-07-15,4636,26153
E12000001,North East,region,2021-07-14,4330,24785
E12000001,North East,region,2021-07-13,4173,24248
E12000001,North East,region,2021-07-12,4058,23666
E12000001,North East,region,2021-07-11,2931,23074
E12000001,North East,region,2021-07-10,2883,22614
E12000001,North East,region,2021-07-09,3142,22034
E12000001,North East,region,2021-07-08,3268,21226
E12000001,North East,region,2021-07-07,3793,20569
E12000001,North East,region,2021-07-06,3591,19328
E12000001,North East,region,2021-07-05,3466,18178
E12000001,North East,region,2021-07-04,2471,17051
E12000001,North East,region,2021-07-03,2303,16216
E12000001,North East,region,2021-07-02,2334,15284
E12000001,North East,region,2021-07-01,2611,14497
E12000001,North East,region,2021-06-30,2552,13286
E12000001,North East,region,2021-06-29,2441,12092
E12000001,North East,region,2021-06-28,2339,10856
E12000001,North East,region,2021-06-27,1636,9620
E12000001,North East,region,2021-06-26,1371,8675
E12000001,North East,region,2021-06-25,1547,7937
E12000001,North East,region,2021-06-24,1400,7121
E12000001,North East,region,2021-06-23,1358,6490
E12000001,North East,region,2021-06-22,1205,5796
E12000001,North East,region,2021-06-21,1103,5259
E12000001,North East,region,2021-06-20,691,4834
E12000001,North East,region,2021-06-19,633,4566
E12000001,North East,region,2021-06-18,731,4307
E12000001,North East,region,2021-06-17,769,3983
E12000001,North East,region,2021-06-16,664,3615
E12000001,North East,region,2021-06-15,668,3326
E12000001,North East,region,2021-06-14,678,2976
E12000001,North East,region,2021-06-13,423,2599
E12000001,North East,region,2021-06-12,374,2395
E12000001,North East,region,2021-06-11,407,2177
E12000001,North East,region,2021-06-10,401,1962
E12000001,North East,region,2021-06-09,375,1781
E12000001,North East,region,2021-06-08,318,1564
E12000001,North East,region,2021-06-07,301,1382
E12000001,North East,region,2021-06-06,219,1177
E12000001,North East,region,2021-06-05,156,1042
E12000001,North East,region,2021-06-04,192,985
E12000001,North East,region,2021-06-03,220,896
E12000001,North East,region,2021-06-02,158,768
E12000001,North East,region,2021-06-01,136,706
E12000001,North East,region,2021-05-31,96,668
E12000001,North East,region,2021-05-30,84,655
E12000001,North East,region,2021-05-29,99,655
E12000001,North East,region,2021-05-28,103,610
E12000001,North East,region,2021-05-27,92,573
E12000001,North East,region,2021-05-26,96,548
E12000001,North East,region,2021-05-25,98,531
E12000001,North East,region,2021-05-24,83,526
E12000001,North East,region,2021-05-23,84,545
E12000001,North East,region,2021-05-22,54,537
E12000001,North East,region,2021-05-21,66,533
E12000001,North East,region,2021-05-20,67,533
