areaCode,areaName,areaType,date,newCasesBySpecimenDateRollingSum
E12000009,South West,region,2022-12-10,4100
E12000009,South West,region,2022-12-09,3928
E12000009,South West,region,2022-12-08,3879
E12000009,South West,region,2022-12-07,3630
E12000009,South West,region,2022-12-06,3411
E12000009,South West,region,2022-12-05,3255
E12000009,South West,region,2022-12-04,3097
E12000009,South West,region,2022-12-03,3039
E12000009,South West,region,2022-12-02,3022
E12000009,South West,region,2022-12-01,2899
E12000009,South West,region,2022-11-30,2854
E12000009,South West,region,2022-11-29,2781
E12000009,South West,region,2022-11-28,2677
E12000009,South West,region,2022-11-27,2595
E12000009,South West,region,2022-11-26,2521
E12000009,South West,region,2022-11-25,2480
E12000009,South West,region,2022-11-24,2431
E12000009,South West,region,2022-11-23,2382
E12000009,South West,region,2022-11-22,2333
E12000009,South West,region,2022-11-21,2260
E12000009,South West,region,2022-11-20,2225
E12000009,South West,region,2022-11-19,2246
E12000009,South West,region,2022-11-18,2234
E12000009,South West,region,2022-11-17,2260
E12000009,South West,region,2022-11-16,2294
E12000009,South West,region,2022-11-15,2313
E12000009,South West,region,2022-11-14,2351
E12000009,South West,region,2022-11-13,2451
E12000009,South West,region,2022-11-12,2443
E12000009,South West,region,2022-11-11,2457
E12000009,South West,region,2022-11-10,2460
E12000009,South West,region,2022-11-09,2475
E12000009,South West,region,2022-11-08,2530
E12000009,South West,region,2022-11-07,2622
E12000009,South West,region,2022-11-06,2760
E12000009,South West,region,2022-11-05,2894
E12000009,South West,region,2022-11-04,3046
E12000009,South West,region,2022-11-03,3204
E12000009,South West,region,2022-11-02,3343
E12000009,South West,region,2022-11-01,3530
E12000009,South West,region,2022-10-31,3700
E12000009,South West,region,2022-10-30,3837
E12000009,South West,region,2022-10-29,3970
E12000009,South West,region,2022-10-28,4110
E12000009,South West,region,2022-10-27,4313
E12000009,South West,region,2022-10-26,4532
E12000009,South West,region,2022-10-25,4795
E12000009,South West,region,2022-10-24,5090
E12000009,South West,region,2022-10-23,5513
E12000009,South West,region,2022-10-22,5871
E12000009,South West,region,2022-10-21,6062
E12000009,South West,region,2022-10-20,6236
E12000009,South West,region,2022-10-19,6426
E12000009,South West,region,2022-10-18,6590
E12000009,South West,region,2022-10-17,6685
E12000009,South West,region,2022-10-16,6674
E12000009,South West,region,2022-10-15,6661
E12000009,South West,region,2022-10-14,6728
E12000009,South West,region,2022-10-13,6814
E12000009,South West,region,2022-10-12,6932
E12000009,South West,region,2022-10-11,7042
E12000009,South West,region,2022-10-10,7275
E12000009,South West,region,2022-10-09,7489
E12000009,South West,region,2022-10-08,7653
E12000009,South West,region,2022-10-07,7627
E12000009,South West,region,2022-10-06,7526
E12000009,South West,region,2022-10-05,7412
E12000009,South West,region,2022-10-04,7194
E12000009,South West,region,2022-10-03,6828
E12000009,South West,region,2022-10-02,6467
E12000009,South West,region,2022-10-01,6188
E12000009,South West,region,2022-09-30,5994
E12000009,South West,region,2022-09-29,5920
E12000009,South West,region,2022-09-28,5787
E12000009,South West,region,2022-09-27,5689
E12000009,South West,region,2022-09-26,5626
E12000009,South West,region,2022-09-25,5324
E12000009,South West,region,2022-09-24,5014
E12000009,South West,region,2022-09-23,4783
E12000009,South West,region,2022-09-22,4463
E12000009,South West,region,2022-09-21,4179
E12000009,South West,region,2022-09-20,3890
E12000009,South West,region,2022-09-19,3576
E12000009,South West,region,2022-09-18,3398
E12000009,South West,region,2022-09-17,3288
E12000009,South West,region,2022-09-16,3300
E12000009,South West,region,2022-09-15,3156
E12000009,South West,region,2022-09-14,3017
E12000009,South West,region,2022-09-13,2895
E12000009,South West,region,2022-09-12,2810
E12000009,South West,region,2022-09-11,2750
E12000009,South West,region,2022-09-10,2732
E12000009,South West,region,2022-09-09,2703
E12000009,South West,region,2022-09-08,2761
E12000009,South West,region,2022-09-07,2781
E12000009,South West,region,2022-09-06,2760
E12000009,South West,region,2022-09-05,2787
E12000009,South West,region,2022-09-04,2730
E12000009,South West,region,2022-09-03,2628
E12000009,South West,region,2022-09-02,2595
E12000009,South West,region,2022-09-01,2549
E12000009,South West,region,2022-08-31,2534
E12000009,South West,region,2022-08-30,2551
E12000009,South West,region,2022-08-29,2537
E12000009,South West,region,2022-08-28,2583
E12000009,South West,region,2022-08-27,2682
E12000009,South West,region,2022-08-26,2691
E12000009,South West,region,2022-08-25,2767
E12000009,South West,region,2022-08-24,2830
E12000009,South West,region,2022-08-23,2887
E12000009,South West,region,2022-08-22,2923
E12000009,South West,region,2022-08-21,3006
E12000009,South West,region,2022-08-20,3076
E12000009,South West,region,2022-08-19,3137
E12000009,South West,region,2022-08-18,3189
E12000009,South West,region,2022-08-17,3315
E12000009,South West,region,2022-08-16,3399
E12000009,South West,region,2022-08-15,3549
E12000009,South West,region,2022-08-14,3749
E12000009,South West,region,2022-08-13,3885
E12000009,South West,region,2022-08-12,3998
E12000009,South West,region,2022-08-11,4168
E12000009,South West,region,2022-08-10,4250
E12000009,South West,region,2022-08-09,4456
E12000009,South West,region,2022-08-08,4661
E12000009,South West,region,2022-08-07,4866
E12000009,South West,region,2022-08-06,5075
E12000009,South West,region,2022-08-05,5256
E12000009,South West,region,2022-08-04,5353
E12000009,South West,region,2022-08-03,5572
E12000009,South West,region,2022-08-02,5744
E12000009,South West,region,2022-08-01,5991
E12000009,South West,region,2022-07-31,6253
E12000009,South West,region,2022-07-30,6487
E12000009,South West,region,2022-07-29,6779
E12000009,South West,region,2022-07-28,7188
E12000009,South West,region,2022-07-27,7637
E12000009,South West,region,2022-07-26,8281
E12000009,South West,region,2022-07-25,8804
E12000009,South West,region,2022-07-24,9368
E12000009,South West,region,2022-07-23,10048
E12000009,South West,region,2022-07-22,10607
E12000009,South West,region,2022-07-21,11230
E12000009,South West,region,2022-07-20,12048
E12000009,South West,region,2022-07-19,12799
E12000009,South West,region,2022-07-18,13826
E12000009,South West,region,2022-07-17,15064
E12000009,South West,region,2022-07-16,15994
E12000009,South West,region,2022-07-15,16729
E12000009,South West,region,2022-07-14,17630
E12000009,South West,region,2022-07-13,18435
E12000009,South West,region,2022-07-12,19381
E12000009,South West,region,2022-07-11,20207
E12000009,South West,region,2022-07-10,20911
E12000009,South West,region,2022-07-09,21444
E12000009,South West,region,2022-07-08,21722
E12000009,South West,region,2022-07-07,21856
E12000009,South West,region,2022-07-06,21631
E12000009,South West,region,2022-07-05,21072
E12000009,South West,region,2022-07-04,20299
E12000009,South West,region,2022-07-03,19274
E12000009,South West,region,2022-07-02,18214
E12000009,South West,region,2022-07-01,17398
E12000009,South West,region,2022-06-30,16360
E12000009,South West,region,2022-06-29,15502
E12000009,South West,region,2022-06-28,14781
E12000009,South West,region,2022-06-27,13998
E12000009,South West,region,2022-06-26,13143
E12000009,South West,region,2022-06-25,12562
E12000009,South West,region,2022-06-24,12081
E12000009,South West,region,2022-06-23,11580
E12000009,South West,region,2022-06-22,11027
E12000009,South West,region,2022-06-21,10362
E12000009,South West,region,2022-06-20,9727
E12000009,South West,region,2022-06-19,9304
E12000009,South West,region,2022-06-18,8878
E12000009,South West,region,2022-06-17,8585
E12000009,South West,region,2022-06-16,8302
E12000009,South West,region,2022-06-15,8023
E12000009,South West,region,2022-06-14,7725
E12000009,South West,region,2022-06-13,7405
E12000009,South West,region,2022-06-12,7018
E12000009,South West,region,2022-06-11,6708
E12000009,South West,region,2022-06-10,6387
E12000009,South West,region,2022-06-09,6013
E12000009,South West,region,2022-06-08,5548
E12000009,South West,region,2022-06-07,5117
E12000009,South West,region,2022-06-06,4792
E12000009,South West,region,2022-06-05,4386
E12000009,South West,region,2022-06-04,4091
E12000009,South West,region,2022-06-03,3908
E12000009,South West,region,2022-06-02,3788
E12000009,South West,region,2022-06-01,3744
E12000009,South West,region,2022-05-31,3655
E12000009,South West,region,2022-05-30,3565
E12000009,South West,region,2022-05-29,3580
E12000009,South West,region,2022-05-28,3620
E12000009,South West,region,2022-05-27,3611
E12000009,South West,region,2022-05-26,3657
E12000009,South West,region,2022-05-25,3719
E12000009,South West,region,2022-05-24,3854
E12000009,South West,region,2022-05-23,3940
E12000009,South West,region,2022-05-22,4116
E12000009,South West,region,2022-05-21,4216
E12000009,South West,region,2022-05-20,4273
E12000009,South West,region,2022-05-19,4372
E12000009,South West,region,2022-05-18,4460
E12000009,South West,region,2022-05-17,4550
E12000009,South West,region,2022-05-16,4674
E12000009,South West,region,2022-05-15,4778
E12000009,South West,region,2022-05-14,4905
E12000009,South West,region,2022-05-13,5104
E12000009,South West,region,2022-05-12,5267
E12000009,South West,region,2022-05-11,5604
E12000009,South West,region,2022-05-10,5917
E12000009,South West,region,2022-05-09,6289
E12000009,South West,region,2022-05-08,6514
E12000009,South West,region,2022-05-07,6601
E12000009,South West,region,2022-05-06,6646
E12000009,South West,region,2022-05-05,6736
E12000009,South West,region,2022-05-04,6723
E12000009,South West,region,2022-05-03,6739
E12000009,South West,region,2022-05-02,6863
E12000009,South West,region,2022-05-01,7190
E12000009,South West,region,2022-04-30,7678
E12000009,South West,region,2022-04-29,8185
E12000009,South West,region,2022-04-28,8784
E12000009,South West,region,2022-04-27,9406
E12000009,South West,region,2022-04-26,10362
E12000009,South West,region,2022-04-25,11358
E12000009,South West,region,2022-04-24,12342
E12000009,South West,region,2022-04-23,12855
E12000009,South West,region,2022-04-22,13505
E12000009,South West,region,2022-04-21,14114
E12000009,South West,region,2022-04-20,15108
E12000009,South West,region,2022-04-19,16142
E12000009,South West,region,2022-04-18,17101
E12000009,South West,region,2022-04-17,18392
E12000009,South West,region,2022-04-16,19619
E12000009,South West,region,2022-04-15,20427
E12000009,South West,region,2022-04-14,21704
E12000009,South West,region,2022-04-13,22974
E12000009,South West,region,2022-04-12,24493
E12000009,South West,region,2022-04-11,26122
E12000009,South West,region,2022-04-10,28026
E12000009,South West,region,2022-04-09,29348
E12000009,South West,region,2022-04-08,30640
E12000009,South West,region,2022-04-07,32233
E12000009,South West,region,2022-04-06,34215
E12000009,South West,region,2022-04-05,37435
E12000009,South West,region,2022-04-04,41257
E12000009,South West,region,2022-04-03,45871
E12000009,South West,region,2022-04-02,49042
E12000009,South West,region,2022-04-01,52318
E12000009,South West,region,2022-03-31,55499
E12000009,South West,region,2022-03-30,59040
E12000009,South West,region,2022-03-29,62198
E12000009,South West,region,2022-03-28,65524
E12000009,South West,region,2022-03-27,68227
E12000009,South West,region,2022-03-26,71019
E12000009,South West,region,2022-03-25,72047
E12000009,South West,region,2022-03-24,73403
E12000009,South West,region,2022-03-23,73989
E12000009,South West,region,2022-03-22,74190
E12000009,South West,region,2022-03-21,73382
E12000009,South West,region,2022-03-20,72469
E12000009,South West,region,2022-03-19,71265
E12000009,South West,region,2022-03-18,70009
E12000009,South West,region,2022-03-17,68080
E12000009,South West,region,2022-03-16,65809
E12000009,South West,region,2022-03-15,62519
E12000009,South West,region,2022-03-14,58642
E12000009,South West,region,2022-03-13,53563
E12000009,South West,region,2022-03-12,49353
E12000009,South West,region,2022-03-11,46280
E12000009,South West,region,2022-03-10,42742
E12000009,South West,region,2022-03-09,39233
E12000009,South West,region,2022-03-08,35844
E12000009,South West,region,2022-03-07,32759
E12000009,South West,region,2022-03-06,30185
E12000009,South West,region,2022-03-05,28328
E12000009,South West,region,2022-03-04,26869
E12000009,South West,region,2022-03-03,25449
E12000009,South West,region,2022-03-02,24234
E12000009,South West,region,2022-03-01,23192
E12000009,South West,region,2022-02-28,22690
E12000009,South West,region,2022-02-27,22451
E12000009,South West,region,2022-02-26,22951
E12000009,South West,region,2022-02-25,23927
E12000009,South West,region,2022-02-24,24317
E12000009,South West,region,2022-02-23,25985
E12000009,South West,region,2022-02-22,27953
E12000009,South West,region,2022-02-21,30126
E12000009,South West,region,2022-02-20,32034
E12000009,South West,region,2022-02-19,33173
E12000009,South West,region,2022-02-18,33795
E12000009,South West,region,2022-02-17,35439
E12000009,South West,region,2022-02-16,36257
E12000009,South West,region,2022-02-15,37789
E12000009,South West,region,2022-02-14,39323
E12000009,South West,region,2022-02-13,41609
E12000009,South West,region,2022-02-12,43447
E12000009,South West,region,2022-02-11,44867
E12000009,South West,region,2022-02-10,46915
E12000009,South West,region,2022-02-09,49404
E12000009,South West,region,2022-02-08,51467
E12000009,South West,region,2022-02-07,53666
E12000009,South West,region,2022-02-06,56082
E12000009,South West,region,2022-02-05,58253
E12000009,South West,region,2022-02-04,60204
E12000009,South West,region,2022-02-03,61671
E12000009,South West,region,2022-02-02,62848
E12000009,South West,region,2022-02-01,64062
E12000009,South West,region,2022-01-31,64985
