areaCode,areaName,areaType,date,cumCasesBySpecimenDate,cumDeaths28DaysByDeathDate
E12000004,East Midlands,region,2023-10-24,1791127,
E12000004,East Midlands,region,2023-10-23,1790999,
E12000004,East Midlands,region,2023-10-22,1790896,
E12000004,East Midlands,region,2023-10-21,1790804,
E12000004,East Midlands,region,2023-10-20,1790697,
E12000004,East Midlands,region,2023-10-19,1790608,
E12000004,East Midlands,region,2023-10-18,1790487,
E12000004,East Midlands,region,2023-10-17,1790351,
E12000004,East Midlands,region,2023-10-16,1790198,
E12000004,East Midlands,region,2023-10-15,1790050,
E12000004,East Midlands,region,2023-10-14,1789934,
E12000004,East Midlands,region,2023-10-13,1789804,
E12000004,East Midlands,region,2023-10-12,1789655,
E12000004,East Midlands,region,2023-10-11,1789485,
E12000004,East Midlands,region,2023-10-10,1789283,
E12000004,East Midlands,region,2023-10-09,1789049,
E12000004,East Midlands,region,2023-10-08,1788839,
E12000004,East Midlands,region,2023-10-07,1788621,
E12000004,East Midlands,region,2023-10-06,1788439,
E12000004,East Midlands,region,2023-10-05,1788176,
E12000004,East Midlands,region,2023-10-04,1787966,
E12000004,East Midlands,region,2023-10-03,1787730,
E12000004,East Midlands,region,2023-10-02,1787419,
E12000004,East Midlands,region,2023-10-01,1787144,
E12000004,East Midlands,region,2023-09-30,1786902,
E12000004,East Midlands,region,2023-09-29,1786694,
E12000004,East Midlands,region,2023-09-28,1786486,
E12000004,East Midlands,region,2023-09-27,1786228,
E12000004,East Midlands,region,2023-09-26,1785960,
E12000004,East Midlands,region,2023-09-25,1785703,
E12000004,East Midlands,region,2023-09-24,1785467,
E12000004,East Midlands,region,2023-09-23,1785297,
E12000004,East Midlands,region,2023-09-22,1785144,
E12000004,East Midlands,region,2023-09-21,1784999,
E12000004,East Midlands,region,2023-09-20,1784821,
E12000004,East Midlands,region,2023-09-19,1784640,
E12000004,East Midlands,region,2023-09-18,1784449,
E12000004,East Midlands,region,2023-09-17,1784275,
E12000004,East Midlands,region,2023-09-16,1784117,
E12000004,East Midlands,region,2023-09-15,1783991,
E12000004,East Midlands,region,2023-09-14,1783864,
E12000004,East Midlands,region,2023-09-13,1783728,
E12000004,East Midlands,region,2023-09-12,1783566,
E12000004,East Midlands,region,2023-09-11,1783400,
E12000004,East Midlands,region,2023-09-10,1783231,
E12000004,East Midlands,region,2023-09-09,1783094,
E12000004,East Midlands,region,2023-09-08,1782981,
E12000004,East Midlands,region,2023-09-07,1782848,
E12000004,East Midlands,region,2023-09-06,1782692,
E12000004,East Midlands,region,2023-09-05,1782532,
E12000004,East Midlands,region,2023-09-04,1782388,
E12000004,East Midlands,region,2023-09-03,1782231,
E12000004,East Midlands,region,2023-09-02,1782097,
E12000004,East Midlands,region,2023-09-01,1782002,
E12000004,East Midlands,region,2023-08-31,1781870,
E12000004,East Midlands,region,2023-08-30,1781761,
E12000004,East Midlands,region,2023-08-29,1781641,
E12000004,East Midlands,region,2023-08-28,1781527,
E12000004,East Midlands,region,2023-08-27,1781441,
E12000004,East Midlands,region,2023-08-26,1781368,
E12000004,East Midlands,region,2023-08-25,1781298,
E12000004,East Midlands,region,2023-08-24,1781226,
E12000004,East Midlands,region,2023-08-23,1781136,
E12000004,East Midlands,region,2023-08-22,1781028,
E12000004,East Midlands,region,2023-08-21,1780923,
E12000004,East Midlands,region,2023-08-20,1780819,
E12000004,East Midlands,region,2023-08-19,1780738,
E12000004,East Midlands,region,2023-08-18,1780659,
E12000004,East Midlands,region,2023-08-17,1780567,
E12000004,East Midlands,region,2023-08-16,1780481,
E12000004,East Midlands,region,2023-08-15,1780392,
E12000004,East Midlands,region,2023-08-14,1780291,
E12000004,East Midlands,region,2023-08-13,1780174,
E12000004,East Midlands,region,2023-08-12,1780082,
E12000004,East Midlands,region,2023-08-11,1780015,
E12000004,East Midlands,region,2023-08-10,1779940,
E12000004,East Midlands,region,2023-08-09,1779833,
E12000004,East Midlands,region,2023-08-08,1779750,
E12000004,East Midlands,region,2023-08-07,1779650,
E12000004,East Midlands,region,2023-08-06,1779549,
E12000004,East Midlands,region,2023-08-05,1779478,
E12000004,East Midlands,region,2023-08-04,1779408,
E12000004,East Midlands,region,2023-08-03,1779342,
E12000004,East Midlands,region,2023-08-02,1779254,
E12000004,East Midlands,region,2023-08-01,1779176,
E12000004,East Midlands,region,2023-07-31,1779094,
E12000004,East Midlands,region,2023-07-30,1779008,
E12000004,East Midlands,region,2023-07-29,1778944,
E12000004,East Midlands,region,2023-07-28,1778879,
E12000004,East Midlands,region,2023-07-27,1778820,
E12000004,East Midlands,region,2023-07-26,1778772,
E12000004,East Midlands,region,2023-07-25,1778702,
E12000004,East Midlands,region,2023-07-24,1778640,
E12000004,East Midlands,region,2023-07-23,1778593,
E12000004,East Midlands,region,2023-07-22,1778550,
E12000004,East Midlands,region,2023-07-21,1778512,
E12000004,East Midlands,region,2023-07-20,1778473,
E12000004,East Midlands,region,2023-07-19,1778432,
E12000004,East Midlands,region,2023-07-18,1778402,
E12000004,East Midlands,region,2023-07-17,1778368,
E12000004,East Midlands,region,2023-07-16,1778324,
E12000004,East Midlands,region,2023-07-15,1778293,
E12000004,East Midlands,region,2023-07-14,1778268,
E12000004,East Midlands,region,2023-07-13,1778249,
E12000004,East Midlands,region,2023-07-12,1778202,
E12000004,East Midlands,region,2023-07-11,1778173,
E12000004,East Midlands,region,2023-07-10,1778140,
E12000004,East Midlands,region,2023-07-09,1778097,
E12000004,East Midlands,region,2023-07-08,1778067,
E12000004,East Midlands,region,2023-07-07,1778036,
E12000004,East Midlands,region,2023-07-06,1778010,
E12000004,East Midlands,region,2023-07-05,1777977,
E12000004,East Midlands,region,2023-07-04,1777943,
E12000004,East Midlands,region,2023-07-03,1777917,17816
E12000004,East Midlands,region,2023-07-02,1777891,17816
E12000004,East Midlands,region,2023-07-01,1777866,17816
E12000004,East Midlands,region,2023-06-30,1777847,17815
E12000004,East Midlands,region,2023-06-29,1777829,17814
E12000004,East Midlands,region,2023-06-28,1777807,17814
E12000004,East Midlands,region,2023-06-27,1777782,17814
E12000004,East Midlands,region,2023-06-26,1777757,17813
E12000004,East Midlands,region,2023-06-25,1777730,17812
E12000004,East Midlands,region,2023-06-24,1777704,17811
E12000004,East Midlands,region,2023-06-23,1777692,17809
E12000004,East Midlands,region,2023-06-22,1777665,17809
E12000004,East Midlands,region,2023-06-21,1777641,17808
E12000004,East Midlands,region,2023-06-20,1777599,17805
E12000004,East Midlands,region,2023-06-19,1777564,17801
E12000004,East Midlands,region,2023-06-18,1777520,17796
E12000004,East Midlands,region,2023-06-17,1777484,17792
E12000004,East Midlands,region,2023-06-16,1777455,17789
E12000004,East Midlands,region,2023-06-15,1777420,17787
E12000004,East Midlands,region,2023-06-14,1777385,17784
E12000004,East Midlands,region,2023-06-13,1777343,17780
E12000004,East Midlands,region,2023-06-12,1777301,17777
E12000004,East Midlands,region,2023-06-11,1777240,17771
E12000004,East Midlands,region,2023-06-10,1777188,17769
E12000004,East Midlands,region,2023-06-09,1777158,17766
E12000004,East Midlands,region,2023-06-08,1777108,17764
E12000004,East Midlands,region,2023-06-07,1777052,17763
E12000004,East Midlands,region,2023-06-06,1776985,17759
E12000004,East Midlands,region,2023-06-05,1776917,17754
E12000004,East Midlands,region,2023-06-04,1776842,17750
E12000004,East Midlands,region,2023-06-03,1776789,17744
E12000004,East Midlands,region,2023-06-02,1776749,17739
E12000004,East Midlands,region,2023-06-01,1776694,17731
E12000004,East Midlands,region,2023-05-31,1776633,17729
E12000004,East Midlands,region,2023-05-30,1776544,17727
E12000004,East Midlands,region,2023-05-29,1776472,17721
E12000004,East Midlands,region,2023-05-28,1776389,17713
E12000004,East Midlands,region,2023-05-27,1776341,17707
E12000004,East Midlands,region,2023-05-26,1776290,17702
E12000004,East Midlands,region,2023-05-25,1776221,17696
E12000004,East Midlands,region,2023-05-24,1776145,17692
E12000004,East Midlands,region,2023-05-23,1776065,17688
E12000004,East Midlands,region,2023-05-22,1775950,17682
E12000004,East Midlands,region,2023-05-21,1775843,17678
E12000004,East Midlands,region,2023-05-20,1775763,17675
E12000004,East Midlands,region,2023-05-19,1775706,17667
E12000004,East Midlands,region,2023-05-18,1775620,17661
E12000004,East Midlands,region,2023-05-17,1775527,17655
E12000004,East Midlands,region,2023-05-16,1775423,17651
E12000004,East Midlands,region,2023-05-15,1775315,17646
E12000004,East Midlands,region,2023-05-14,1775209,17642
E12000004,East Midlands,region,2023-05-13,1775101,17638
E12000004,East Midlands,region,2023-05-12,1775046,17636
E12000004,East Midlands,region,2023-05-11,1774966,17631
E12000004,East Midlands,region,2023-05-10,1774848,17622
E12000004,East Midlands,region,2023-05-09,1774730,17615
E12000004,East Midlands,region,2023-05-08,1774614,17608
E12000004,East Midlands,region,2023-05-07,1774491,17603
E12000004,East Midlands,region,2023-05-06,1774386,17598
E12000004,East Midlands,region,2023-05-05,1774300,17594
E12000004,East Midlands,region,2023-05-04,1774203,17591
E12000004,East Midlands,region,2023-05-03,1774064,17586
E12000004,East Midlands,region,2023-05-02,1773919,17583
E12000004,East Midlands,region,2023-05-01,1773769,17571
E12000004,East Midlands,region,2023-04-30,1773603,17567
E12000004,East Midlands,region,2023-04-29,1773491,17559
E12000004,East Midlands,region,2023-04-28,1773389,17553
E12000004,East Midlands,region,2023-04-27,1773275,17544
E12000004,East Midlands,region,2023-04-26,1773121,17537
E12000004,East Midlands,region,2023-04-25,1772970,17526
E12000004,East Midlands,region,2023-04-24,1772816,17517
E12000004,East Midlands,region,2023-04-23,1772650,17514
E12000004,East Midlands,region,2023-04-22,1772521,17502
E12000004,East Midlands,region,2023-04-21,1772409,17496
E12000004,East Midlands,region,2023-04-20,1772292,17485
E12000004,East Midlands,region,2023-04-19,1772140,17473
E12000004,East Midlands,region,2023-04-18,1771978,17466
E12000004,East Midlands,region,2023-04-17,1771826,17461
E12000004,East Midlands,region,2023-04-16,1771637,17455
E12000004,East Midlands,region,2023-04-15,1771484,17446
E12000004,East Midlands,region,2023-04-14,1771349,17437
E12000004,East Midlands,region,2023-04-13,1771213,17425
E12000004,East Midlands,region,2023-04-12,1771033,17414
E12000004,East Midlands,region,2023-04-11,1770832,17400
E12000004,East Midlands,region,2023-04-10,1770610,17394
E12000004,East Midlands,region,2023-04-09,1770389,17384
E12000004,East Midlands,region,2023-04-08,1770235,17381
E12000004,East Midlands,region,2023-04-07,1770090,17377
E12000004,East Midlands,region,2023-04-06,1769940,17370
E12000004,East Midlands,region,2023-04-05,1769773,17357
E12000004,East Midlands,region,2023-04-04,1769562,17349
E12000004,East Midlands,region,2023-04-03,1769347,17336
E12000004,East Midlands,region,2023-04-02,1769105,17328
E12000004,East Midlands,region,2023-04-01,1768897,17319
E12000004,East Midlands,region,2023-03-31,1768713,17308
E12000004,East Midlands,region,2023-03-30,1768475,17296
E12000004,East Midlands,region,2023-03-29,1768202,17287
E12000004,East Midlands,region,2023-03-28,1767880,17279
E12000004,East Midlands,region,2023-03-27,1767504,17260
E12000004,East Midlands,region,2023-03-26,1767165,17247
E12000004,East Midlands,region,2023-03-25,1766871,17242
E12000004,East Midlands,region,2023-03-24,1766626,17229
E12000004,East Midlands,region,2023-03-23,1766316,17217
E12000004,East Midlands,region,2023-03-22,1765961,17202
E12000004,East Midlands,region,2023-03-21,1765622,17192
E12000004,East Midlands,region,2023-03-20,1765224,17178
E12000004,East Midlands,region,2023-03-19,1764795,17165
E12000004,East Midlands,region,2023-03-18,1764482,17158
E12000004,East Midlands,region,2023-03-17,1764207,17143
E12000004,East Midlands,region,2023-03-16,1763877,17131
E12000004,East Midlands,region,2023-03-15,1763517,17115
E12000004,East Midlands,region,2023-03-14,1763148,17103
E12000004,East Midlands,region,2023-03-13,1762729,17088
E12000004,East Midlands,region,2023-03-12,1762228,17073
E12000004,East Midlands,region,2023-03-11,1761906,17067
E12000004,East Midlands,region,2023-03-10,1761635,17050
E12000004,East Midlands,region,2023-03-09,1761330,17032
E12000004,East Midlands,region,2023-03-08,1761026,17021
E12000004,East Midlands,region,2023-03-07,1760656,17012
E12000004,East Midlands,region,2023-03-06,1760293,16999
E12000004,East Midlands,region,2023-03-05,1759855,16989
E12000004,East Midlands,region,2023-03-04,1759572,16978
E12000004,East Midlands,region,2023-03-03,1759338,16968
E12000004,East Midlands,region,2023-03-02,1759065,16959
E12000004,East Midlands,region,2023-03-01,1758775,16947
E12000004,East Midlands,region,2023-02-28,1758473,16936
E12000004,East Midlands,region,2023-02-27,1758128,16925
E12000004,East Midlands,region,2023-02-26,1757758,16913
E12000004,East Midlands,region,2023-02-25,1757470,16900
E12000004,East Midlands,region,2023-02-24,1757231,16886
E12000004,East Midlands,region,2023-02-23,1756948,16873
E12000004,East Midlands,region,2023-02-22,1756619,16867
E12000004,East Midlands,region,2023-02-21,1756288,16859
E12000004,East Midlands,region,2023-02-20,1755913,16854
E12000004,East Midlands,region,2023-02-19,1755494,16845
E12000004,East Midlands,region,2023-02-18,1755191,16836
E12000004,East Midlands,region,2023-02-17,1754934,16824
E12000004,East Midlands,region,2023-02-16,1754597,16813
E12000004,East Midlands,region,2023-02-15,1754292,16805
E12000004,East Midlands,region,2023-02-14,1753941,16799
E12000004,East Midlands,region,2023-02-13,1753590,16792
E12000004,East Midlands,region,2023-02-12,1753185,16784
E12000004,East Midlands,region,2023-02-11,1752896,16778
E12000004,East Midlands,region,2023-02-10,1752725,16769
E12000004,East Midlands,region,2023-02-09,1752477,16757
E12000004,East Midlands,region,2023-02-08,1752235,16747
E12000004,East Midlands,region,2023-02-07,1751976,16739
E12000004,East Midlands,region,2023-02-06,1751680,16729
E12000004,East Midlands,region,2023-02-05,1751402,16719
E12000004,East Midlands,region,2023-02-04,1751209,16712
E12000004,East Midlands,region,2023-02-03,1750990,16706
E12000004,East Midlands,region,2023-02-02,1750764,16699
E12000004,East Midlands,region,2023-02-01,1750527,16692
E12000004,East Midlands,region,2023-01-31,1750287,16685
E12000004,East Midlands,region,2023-01-30,1750028,16679
E12000004,East Midlands,region,2023-01-29,1749760,16671
E12000004,East Midlands,region,2023-01-28,1749569,16664
E12000004,East Midlands,region,2023-01-27,1749424,16655
E12000004,East Midlands,region,2023-01-26,1749239,16643
E12000004,East Midlands,region,2023-01-25,1749080,16636
E12000004,East Midlands,region,2023-01-24,1748831,16628
E12000004,East Midlands,region,2023-01-23,1748633,16621
E12000004,East Midlands,region,2023-01-22,1748445,16614
E12000004,East Midlands,region,2023-01-21,1748320,16607
E12000004,East Midlands,region,2023-01-20,1748196,16593
E12000004,East Midlands,region,2023-01-19,1748043,16584
E12000004,East Midlands,region,2023-01-18,1747888,16570
E12000004,East Midlands,region,2023-01-17,1747632,16558
E12000004,East Midlands,region,2023-01-16,1747455,16550
E12000004,East Midlands,region,2023-01-15,1747249,16540
E12000004,East Midlands,region,2023-01-14,1747106,16529
E12000004,East Midlands,region,2023-01-13,1746979,16511
E12000004,East Midlands,region,2023-01-12,1746824,16498
E12000004,East Midlands,region,2023-01-11,1746646,16481
E12000004,East Midlands,region,2023-01-10,1746439,16474
E12000004,East Midlands,region,2023-01-09,1746198,16461
E12000004,East Midlands,region,2023-01-08,1745859,16455
E12000004,East Midlands,region,2023-01-07,1745593,16444
E12000004,East Midlands,region,2023-01-06,1745399,16434
E12000004,East Midlands,region,2023-01-05,1745135,16426
E12000004,East Midlands,region,2023-01-04,1744789,16411
E12000004,East Midlands,region,2023-01-03,1744388,16396
E12000004,East Midlands,region,2023-01-02,1743907,16380
E12000004,East Midlands,region,2023-01-01,1743508,16361
E12000004,East Midlands,region,2022-12-31,1743192,16350
E12000004,East Midlands,region,2022-12-30,1742840,16333
E12000004,East Midlands,region,2022-12-29,1742323,16317
E12000004,East Midlands,region,2022-12-28,1741685,16304
E12000004,East Midlands,region,2022-12-27,1741092,16290
E12000004,East Midlands,region,2022-12-26,1740545,16281
E12000004,East Midlands,region,2022-12-25,1740172,16269
E12000004,East Midlands,region,2022-12-24,1739866,16256
E12000004,East Midlands,region,2022-12-23,1739549,16241
E12000004,East Midlands,region,2022-12-22,1739102,16227
E12000004,East Midlands,region,2022-12-21,1738579,16217
E12000004,East Midlands,region,2022-12-20,1737976,16204
E12000004,East Midlands,region,2022-12-19,1737264,16187
E12000004,East Midlands,region,2022-12-18,1736580,16174
E12000004,East Midlands,region,2022-12-17,1736138,16163
E12000004,East Midlands,region,2022-12-16,1735772,16150
E12000004,East Midlands,region,2022-12-15,1735327,16138
