areaCode,areaName,areaType,date,uniqueCasePositivityBySpecimenDateRollingSum
E12000005,West Midlands,region,2023-04-09,12.3
E12000005,West Midlands,region,2023-04-08,12.3
E12000005,West Midlands,region,2023-04-07,12.5
E12000005,West Midlands,region,2023-04-06,12.6
E12000005,West Midlands,region,2023-04-05,11.9
E12000005,West Midlands,region,2023-04-04,11.0
E12000005,West Midlands,region,2023-04-03,10.3
E12000005,West Midlands,region,2023-04-02,9.9
E12000005,West Midlands,region,2023-04-01,10.0
E12000005,West Midlands,region,2023-03-31,9.8
E12000005,West Midlands,region,2023-03-30,9.4
E12000005,West Midlands,region,2023-03-29,9.5
E12000005,West Midlands,region,2023-03-28,9.6
E12000005,West Midlands,region,2023-03-27,10.3
E12000005,West Midlands,region,2023-03-26,10.2
E12000005,West Midlands,region,2023-03-25,10.2
E12000005,West Midlands,region,2023-03-24,10.4
E12000005,West Midlands,region,2023-03-23,10.9
E12000005,West Midlands,region,2023-03-22,11.3
E12000005,West Midlands,region,2023-03-21,11.0
E12000005,West Midlands,region,2023-03-20,10.5
E12000005,West Midlands,region,2023-03-19,10.4
E12000005,West Midlands,region,2023-03-18,10.7
E12000005,West Midlands,region,2023-03-17,10.6
E12000005,West Midlands,region,2023-03-16,10.6
E12000005,West Midlands,region,2023-03-15,10.5
E12000005,West Midlands,region,2023-03-14,11.0
E12000005,West Midlands,region,2023-03-13,11.5
E12000005,West Midlands,region,2023-03-12,10.9
E12000005,West Midlands,region,2023-03-11,10.5
E12000005,West Midlands,region,2023-03-10,10.4
E12000005,West Midlands,region,2023-03-09,10.5
E12000005,West Midlands,region,2023-03-08,10.6
E12000005,West Midlands,region,2023-03-07,10.5
E12000005,West Midlands,region,2023-03-06,10.4
E12000005,West Midlands,region,2023-03-05,10.6
E12000005,West Midlands,region,2023-03-04,10.5
E12000005,West Midlands,region,2023-03-03,10.7
E12000005,West Midlands,region,2023-03-02,10.9
E12000005,West Midlands,region,2023-03-01,11.4
E12000005,West Midlands,region,2023-02-28,11.4
E12000005,West Midlands,region,2023-02-27,11.3
E12000005,West Midlands,region,2023-02-26,11.3
E12000005,West Midlands,region,2023-02-25,11.3
E12000005,West Midlands,region,2023-02-24,11.1
E12000005,West Midlands,region,2023-02-23,11.3
E12000005,West Midlands,region,2023-02-22,11.4
E12000005,West Midlands,region,2023-02-21,11.3
E12000005,West Midlands,region,2023-02-20,11.4
E12000005,West Midlands,region,2023-02-19,11.2
E12000005,West Midlands,region,2023-02-18,11.3
E12000005,West Midlands,region,2023-02-17,11.5
E12000005,West Midlands,region,2023-02-16,11.0
E12000005,West Midlands,region,2023-02-15,11.0
E12000005,West Midlands,region,2023-02-14,11.2
E12000005,West Midlands,region,2023-02-13,11.0
E12000005,West Midlands,region,2023-02-12,10.5
E12000005,West Midlands,region,2023-02-11,10.1
E12000005,West Midlands,region,2023-02-10,9.9
E12000005,West Midlands,region,2023-02-09,9.6
E12000005,West Midlands,region,2023-02-08,9.8
E12000005,West Midlands,region,2023-02-07,9.7
E12000005,West Midlands,region,2023-02-06,9.5
E12000005,West Midlands,region,2023-02-05,9.1
E12000005,West Midlands,region,2023-02-04,8.9
E12000005,West Midlands,region,2023-02-03,8.9
E12000005,West Midlands,region,2023-02-02,8.8
E12000005,West Midlands,region,2023-02-01,8.7
E12000005,West Midlands,region,2023-01-31,8.6
E12000005,West Midlands,region,2023-01-30,8.7
E12000005,West Midlands,region,2023-01-29,8.4
E12000005,West Midlands,region,2023-01-28,8.4
E12000005,West Midlands,region,2023-01-27,8.3
E12000005,West Midlands,region,2023-01-26,7.8
E12000005,West Midlands,region,2023-01-25,7.6
E12000005,West Midlands,region,2023-01-24,7.2
E12000005,West Midlands,region,2023-01-23,6.4
E12000005,West Midlands,region,2023-01-22,6.5
E12000005,West Midlands,region,2023-01-21,6.5
E12000005,West Midlands,region,2023-01-20,6.4
E12000005,West Midlands,region,2023-01-19,6.6
E12000005,West Midlands,region,2023-01-18,6.8
E12000005,West Midlands,region,2023-01-17,6.9
E12000005,West Midlands,region,2023-01-16,7.5
E12000005,West Midlands,region,2023-01-15,7.5
E12000005,West Midlands,region,2023-01-14,7.4
E12000005,West Midlands,region,2023-01-13,7.5
E12000005,West Midlands,region,2023-01-12,7.8
E12000005,West Midlands,region,2023-01-11,7.9
E12000005,West Midlands,region,2023-01-10,8.4
E12000005,West Midlands,region,2023-01-09,8.6
E12000005,West Midlands,region,2023-01-08,9.1
E12000005,West Midlands,region,2023-01-07,9.3
E12000005,West Midlands,region,2023-01-06,9.7
E12000005,West Midlands,region,2023-01-05,10.5
E12000005,West Midlands,region,2023-01-04,11.0
E12000005,West Midlands,region,2023-01-03,11.5
E12000005,West Midlands,region,2023-01-02,11.7
E12000005,West Midlands,region,2023-01-01,11.7
E12000005,West Midlands,region,2022-12-31,11.7
E12000005,West Midlands,region,2022-12-30,11.7
E12000005,West Midlands,region,2022-12-29,11.8
E12000005,West Midlands,region,2022-12-28,11.6
E12000005,West Midlands,region,2022-12-27,11.5
E12000005,West Midlands,region,2022-12-26,11.5
E12000005,West Midlands,region,2022-12-25,11.4
E12000005,West Midlands,region,2022-12-24,11.2
E12000005,West Midlands,region,2022-12-23,11.4
E12000005,West Midlands,region,2022-12-22,11.4
E12000005,West Midlands,region,2022-12-21,11.4
E12000005,West Midlands,region,2022-12-20,11.3
E12000005,West Midlands,region,2022-12-19,10.8
E12000005,West Midlands,region,2022-12-18,10.0
E12000005,West Midlands,region,2022-12-17,10.1
E12000005,West Midlands,region,2022-12-16,9.9
E12000005,West Midlands,region,2022-12-15,9.2
E12000005,West Midlands,region,2022-12-14,9.3
E12000005,West Midlands,region,2022-12-13,9.1
E12000005,West Midlands,region,2022-12-12,8.9
E12000005,West Midlands,region,2022-12-11,8.2
E12000005,West Midlands,region,2022-12-10,8.1
E12000005,West Midlands,region,2022-12-09,8.0
E12000005,West Midlands,region,2022-12-08,8.2
E12000005,West Midlands,region,2022-12-07,8.0
E12000005,West Midlands,region,2022-12-06,8.3
E12000005,West Midlands,region,2022-12-05,8.0
E12000005,West Midlands,region,2022-12-04,7.9
E12000005,West Midlands,region,2022-12-03,8.0
E12000005,West Midlands,region,2022-12-02,8.0
E12000005,West Midlands,region,2022-12-01,7.6
E12000005,West Midlands,region,2022-11-30,7.2
E12000005,West Midlands,region,2022-11-29,6.9
E12000005,West Midlands,region,2022-11-28,7.0
E12000005,West Midlands,region,2022-11-27,6.8
E12000005,West Midlands,region,2022-11-26,7.0
E12000005,West Midlands,region,2022-11-25,7.0
E12000005,West Midlands,region,2022-11-24,7.1
E12000005,West Midlands,region,2022-11-23,7.2
E12000005,West Midlands,region,2022-11-22,7.1
E12000005,West Midlands,region,2022-11-21,6.8
E12000005,West Midlands,region,2022-11-20,6.6
E12000005,West Midlands,region,2022-11-19,6.3
E12000005,West Midlands,region,2022-11-18,6.3
E12000005,West Midlands,region,2022-11-17,6.2
E12000005,West Midlands,region,2022-11-16,6.2
E12000005,West Midlands,region,2022-11-15,6.4
E12000005,West Midlands,region,2022-11-14,6.5
E12000005,West Midlands,region,2022-11-13,6.3
E12000005,West Midlands,region,2022-11-12,6.3
E12000005,West Midlands,region,2022-11-11,6.6
E12000005,West Midlands,region,2022-11-10,6.6
E12000005,West Midlands,region,2022-11-09,6.6
E12000005,West Midlands,region,2022-11-08,6.4
E12000005,West Midlands,region,2022-11-07,6.5
E12000005,West Midlands,region,2022-11-06,6.5
E12000005,West Midlands,region,2022-11-05,6.7
E12000005,West Midlands,region,2022-11-04,6.5
E12000005,West Midlands,region,2022-11-03,6.7
E12000005,West Midlands,region,2022-11-02,6.9
E12000005,West Midlands,region,2022-11-01,7.6
E12000005,West Midlands,region,2022-10-31,7.7
E12000005,West Midlands,region,2022-10-30,7.8
E12000005,West Midlands,region,2022-10-29,8.0
E12000005,West Midlands,region,2022-10-28,8.1
E12000005,West Midlands,region,2022-10-27,8.7
E12000005,West Midlands,region,2022-10-26,8.6
E12000005,West Midlands,region,2022-10-25,8.4
E12000005,West Midlands,region,2022-10-24,8.6
E12000005,West Midlands,region,2022-10-23,8.9
E12000005,West Midlands,region,2022-10-22,9.0
E12000005,West Midlands,region,2022-10-21,9.1
E12000005,West Midlands,region,2022-10-20,9.2
E12000005,West Midlands,region,2022-10-19,9.6
E12000005,West Midlands,region,2022-10-18,9.9
E12000005,West Midlands,region,2022-10-17,10.0
E12000005,West Midlands,region,2022-10-16,9.9
E12000005,West Midlands,region,2022-10-15,10.0
E12000005,West Midlands,region,2022-10-14,9.8
E12000005,West Midlands,region,2022-10-13,9.8
E12000005,West Midlands,region,2022-10-12,10.2
E12000005,West Midlands,region,2022-10-11,10.8
E12000005,West Midlands,region,2022-10-10,11.2
E12000005,West Midlands,region,2022-10-09,11.0
E12000005,West Midlands,region,2022-10-08,11.3
E12000005,West Midlands,region,2022-10-07,11.6
E12000005,West Midlands,region,2022-10-06,11.7
E12000005,West Midlands,region,2022-10-05,12.0
E12000005,West Midlands,region,2022-10-04,11.7
E12000005,West Midlands,region,2022-10-03,11.2
E12000005,West Midlands,region,2022-10-02,10.8
E12000005,West Midlands,region,2022-10-01,10.3
E12000005,West Midlands,region,2022-09-30,10.0
E12000005,West Midlands,region,2022-09-29,9.7
E12000005,West Midlands,region,2022-09-28,9.4
E12000005,West Midlands,region,2022-09-27,9.1
E12000005,West Midlands,region,2022-09-26,8.6
E12000005,West Midlands,region,2022-09-25,8.0
E12000005,West Midlands,region,2022-09-24,7.9
E12000005,West Midlands,region,2022-09-23,7.5
E12000005,West Midlands,region,2022-09-22,7.2
E12000005,West Midlands,region,2022-09-21,6.7
E12000005,West Midlands,region,2022-09-20,5.9
E12000005,West Midlands,region,2022-09-19,5.6
E12000005,West Midlands,region,2022-09-18,5.6
E12000005,West Midlands,region,2022-09-17,5.4
E12000005,West Midlands,region,2022-09-16,5.3
E12000005,West Midlands,region,2022-09-15,5.1
E12000005,West Midlands,region,2022-09-14,5.3
E12000005,West Midlands,region,2022-09-13,5.3
E12000005,West Midlands,region,2022-09-12,5.1
E12000005,West Midlands,region,2022-09-11,4.8
E12000005,West Midlands,region,2022-09-10,4.8
E12000005,West Midlands,region,2022-09-09,4.7
E12000005,West Midlands,region,2022-09-08,4.6
E12000005,West Midlands,region,2022-09-07,4.5
E12000005,West Midlands,region,2022-09-06,4.4
E12000005,West Midlands,region,2022-09-05,4.2
E12000005,West Midlands,region,2022-09-04,4.0
E12000005,West Midlands,region,2022-09-03,3.9
E12000005,West Midlands,region,2022-09-02,3.9
E12000005,West Midlands,region,2022-09-01,3.8
E12000005,West Midlands,region,2022-08-31,3.6
E12000005,West Midlands,region,2022-08-30,3.5
E12000005,West Midlands,region,2022-08-29,3.7
E12000005,West Midlands,region,2022-08-28,3.8
E12000005,West Midlands,region,2022-08-27,3.8
E12000005,West Midlands,region,2022-08-26,3.9
E12000005,West Midlands,region,2022-08-25,3.9
E12000005,West Midlands,region,2022-08-24,4.0
E12000005,West Midlands,region,2022-08-23,4.3
E12000005,West Midlands,region,2022-08-22,4.3
E12000005,West Midlands,region,2022-08-21,4.4
E12000005,West Midlands,region,2022-08-20,4.5
E12000005,West Midlands,region,2022-08-19,4.6
E12000005,West Midlands,region,2022-08-18,4.8
E12000005,West Midlands,region,2022-08-17,4.8
E12000005,West Midlands,region,2022-08-16,4.9
E12000005,West Midlands,region,2022-08-15,5.3
E12000005,West Midlands,region,2022-08-14,5.2
E12000005,West Midlands,region,2022-08-13,5.4
E12000005,West Midlands,region,2022-08-12,5.4
E12000005,West Midlands,region,2022-08-11,5.6
E12000005,West Midlands,region,2022-08-10,5.8
E12000005,West Midlands,region,2022-08-09,5.8
E12000005,West Midlands,region,2022-08-08,5.6
E12000005,West Midlands,region,2022-08-07,5.5
E12000005,West Midlands,region,2022-08-06,5.7
E12000005,West Midlands,region,2022-08-05,5.8
E12000005,West Midlands,region,2022-08-04,6.0
E12000005,West Midlands,region,2022-08-03,6.3
E12000005,West Midlands,region,2022-08-02,6.5
E12000005,West Midlands,region,2022-08-01,6.5
E12000005,West Midlands,region,2022-07-31,6.3
E12000005,West Midlands,region,2022-07-30,6.1
E12000005,West Midlands,region,2022-07-29,6.2
E12000005,West Midlands,region,2022-07-28,6.2
E12000005,West Midlands,region,2022-07-27,6.4
E12000005,West Midlands,region,2022-07-26,6.5
E12000005,West Midlands,region,2022-07-25,6.8
E12000005,West Midlands,region,2022-07-24,7.0
E12000005,West Midlands,region,2022-07-23,7.2
E12000005,West Midlands,region,2022-07-22,7.4
E12000005,West Midlands,region,2022-07-21,7.7
E12000005,West Midlands,region,2022-07-20,7.9
E12000005,West Midlands,region,2022-07-19,8.2
E12000005,West Midlands,region,2022-07-18,8.1
E12000005,West Midlands,region,2022-07-17,8.2
E12000005,West Midlands,region,2022-07-16,8.3
E12000005,West Midlands,region,2022-07-15,8.4
E12000005,West Midlands,region,2022-07-14,8.6
E12000005,West Midlands,region,2022-07-13,8.9
E12000005,West Midlands,region,2022-07-12,9.0
E12000005,West Midlands,region,2022-07-11,9.0
E12000005,West Midlands,region,2022-07-10,8.9
E12000005,West Midlands,region,2022-07-09,8.8
E12000005,West Midlands,region,2022-07-08,8.9
E12000005,West Midlands,region,2022-07-07,8.6
E12000005,West Midlands,region,2022-07-06,8.5
E12000005,West Midlands,region,2022-07-05,8.2
E12000005,West Midlands,region,2022-07-04,8.2
E12000005,West Midlands,region,2022-07-03,7.8
E12000005,West Midlands,region,2022-07-02,7.5
E12000005,West Midlands,region,2022-07-01,7.3
E12000005,West Midlands,region,2022-06-30,7.2
E12000005,West Midlands,region,2022-06-29,7.0
E12000005,West Midlands,region,2022-06-28,6.8
E12000005,West Midlands,region,2022-06-27,6.5
E12000005,West Midlands,region,2022-06-26,6.2
E12000005,West Midlands,region,2022-06-25,6.0
E12000005,West Midlands,region,2022-06-24,5.9
E12000005,West Midlands,region,2022-06-23,5.6
E12000005,West Midlands,region,2022-06-22,5.4
E12000005,West Midlands,region,2022-06-21,5.4
E12000005,West Midlands,region,2022-06-20,5.0
E12000005,West Midlands,region,2022-06-19,4.7
E12000005,West Midlands,region,2022-06-18,4.5
E12000005,West Midlands,region,2022-06-17,4.3
E12000005,West Midlands,region,2022-06-16,4.0
E12000005,West Midlands,region,2022-06-15,4.0
E12000005,West Midlands,region,2022-06-14,3.9
E12000005,West Midlands,region,2022-06-13,3.8
E12000005,West Midlands,region,2022-06-12,3.5
E12000005,West Midlands,region,2022-06-11,3.5
E12000005,West Midlands,region,2022-06-10,3.5
E12000005,West Midlands,region,2022-06-09,3.3
E12000005,West Midlands,region,2022-06-08,3.1
E12000005,West Midlands,region,2022-06-07,2.9
E12000005,West Midlands,region,2022-06-06,2.8
E12000005,West Midlands,region,2022-06-05,2.7
E12000005,West Midlands,region,2022-06-04,2.6
E12000005,West Midlands,region,2022-06-03,2.5
E12000005,West Midlands,region,2022-06-02,2.6
E12000005,West Midlands,region,2022-06-01,2.5
E12000005,West Midlands,region,2022-05-31,2.4
E12000005,West Midlands,region,2022-05-30,2.4
E12000005,West Midlands,region,2022-05-29,2.4
E12000005,West Midlands,region,2022-05-28,2.4
E12000005,West Midlands,region,2022-05-27,2.5
E12000005,West Midlands,region,2022-05-26,2.7
E12000005,West Midlands,region,2022-05-25,2.9
E12000005,West Midlands,region,2022-05-24,3.0
E12000005,West Midlands,region,2022-05-23,3.1
E12000005,West Midlands,region,2022-05-22,3.3
E12000005,West Midlands,region,2022-05-21,3.4
E12000005,West Midlands,region,2022-05-20,3.5
E12000005,West Midlands,region,2022-05-19,3.6
E12000005,West Midlands,region,2022-05-18,3.6
E12000005,West Midlands,region,2022-05-17,3.7
E12000005,West Midlands,region,2022-05-16,3.6
E12000005,West Midlands,region,2022-05-15,3.5
E12000005,West Midlands,region,2022-05-14,3.5
E12000005,West Midlands,region,2022-05-13,3.6
E12000005,West Midlands,region,2022-05-12,3.7
E12000005,West Midlands,region,2022-05-11,3.8
E12000005,West Midlands,region,2022-05-10,3.8
E12000005,West Midlands,region,2022-05-09,4.0
E12000005,West Midlands,region,2022-05-08,4.0
E12000005,West Midlands,region,2022-05-07,4.0
E12000005,West Midlands,region,2022-05-06,4.0
E12000005,West Midlands,region,2022-05-05,4.1
E12000005,West Midlands,region,2022-05-04,4.3
E12000005,West Midlands,region,2022-05-03,4.5
E12000005,West Midlands,region,2022-05-02,4.6
E12000005,West Midlands,region,2022-05-01,4.7
E12000005,West Midlands,region,2022-04-30,5.0
E12000005,West Midlands,region,2022-04-29,5.2
E12000005,West Midlands,region,2022-04-28,5.6
E12000005,West Midlands,region,2022-04-27,5.8
E12000005,West Midlands,region,2022-04-26,6.1
E12000005,West Midlands,region,2022-04-25,6.5
E12000005,West Midlands,region,2022-04-24,6.9
E12000005,West Midlands,region,2022-04-23,7.0
E12000005,West Midlands,region,2022-04-22,7.2
E12000005,West Midlands,region,2022-04-21,7.5
E12000005,West Midlands,region,2022-04-20,7.8
E12000005,West Midlands,region,2022-04-19,8.2
E12000005,West Midlands,region,2022-04-18,8.3
E12000005,West Midlands,region,2022-04-17,8.4
E12000005,West Midlands,region,2022-04-16,8.7
E12000005,West Midlands,region,2022-04-15,8.8
E12000005,West Midlands,region,2022-04-14,9.0
E12000005,West Midlands,region,2022-04-13,9.1
E12000005,West Midlands,region,2022-04-12,9.2
E12000005,West Midlands,region,2022-04-11,9.3
E12000005,West Midlands,region,2022-04-10,9.7
E12000005,West Midlands,region,2022-04-09,9.9
E12000005,West Midlands,region,2022-04-08,10.5
E12000005,West Midlands,region,2022-04-07,11.8
E12000005,West Midlands,region,2022-04-06,13.1
E12000005,West Midlands,region,2022-04-05,15.5
E12000005,West Midlands,region,2022-04-04,17.6
E12000005,West Midlands,region,2022-04-03,19.4
E12000005,West Midlands,region,2022-04-02,20.3
E12000005,West Midlands,region,2022-04-01,21.3
E12000005,West Midlands,region,2022-03-31,22.2
E12000005,West Midlands,region,2022-03-30,23.0
E12000005,West Midlands,region,2022-03-29,23.1
E12000005,West Midlands,region,2022-03-28,23.2
E12000005,West Midlands,region,2022-03-27,23.1
E12000005,West Midlands,region,2022-03-26,23.0
E12000005,West Midlands,region,2022-03-25,22.9
E12000005,West Midlands,region,2022-03-24,22.6
E12000005,West Midlands,region,2022-03-23,22.4
E12000005,West Midlands,region,2022-03-22,22.0
E12000005,West Midlands,region,2022-03-21,21.4
E12000005,West Midlands,region,2022-03-20,20.5
E12000005,West Midlands,region,2022-03-19,20.3
E12000005,West Midlands,region,2022-03-18,19.9
E12000005,West Midlands,region,2022-03-17,19.5
E12000005,West Midlands,region,2022-03-16,18.8
