areaCode,areaName,areaType,date,newDeaths28DaysByPublishDate
E12000005,West Midlands,region,2022-02-27,0
E12000005,West Midlands,region,2022-02-26,0
E12000005,West Midlands,region,2022-02-25,10
E12000005,West Midlands,region,2022-02-24,12
E12000005,West Midlands,region,2022-02-23,16
E12000005,West Midlands,region,2022-02-22,16
E12000005,West Midlands,region,2022-02-21,2
E12000005,West Midlands,region,2022-02-20,11
E12000005,West Midlands,region,2022-02-19,19
E12000005,West Midlands,region,2022-02-18,18
E12000005,West Midlands,region,2022-02-17,14
E12000005,West Midlands,region,2022-02-16,8
E12000005,West Midlands,region,2022-02-15,29
E12000005,West Midlands,region,2022-02-14,2
E12000005,West Midlands,region,2022-02-13,9
E12000005,West Midlands,region,2022-02-12,13
E12000005,West Midlands,region,2022-02-11,16
E12000005,West Midlands,region,2022-02-10,19
E12000005,West Midlands,region,2022-02-09,28
E12000005,West Midlands,region,2022-02-08,41
E12000005,West Midlands,region,2022-02-07,7
E12000005,West Midlands,region,2022-02-06,4
E12000005,West Midlands,region,2022-02-05,30
E12000005,West Midlands,region,2022-02-04,30
E12000005,West Midlands,region,2022-02-03,32
E12000005,West Midlands,region,2022-02-02,53
E12000005,West Midlands,region,2022-02-01,139
E12000005,West Midlands,region,2022-01-31,7
E12000005,West Midlands,region,2022-01-30,9
E12000005,West Midlands,region,2022-01-29,36
E12000005,West Midlands,region,2022-01-28,24
E12000005,West Midlands,region,2022-01-27,33
E12000005,West Midlands,region,2022-01-26,30
E12000005,West Midlands,region,2022-01-25,50
E12000005,West Midlands,region,2022-01-24,3
E12000005,West Midlands,region,2022-01-23,8
E12000005,West Midlands,region,2022-01-22,32
E12000005,West Midlands,region,2022-01-21,29
E12000005,West Midlands,region,2022-01-20,28
E12000005,West Midlands,region,2022-01-19,42
E12000005,West Midlands,region,2022-01-18,41
E12000005,West Midlands,region,2022-01-17,5
E12000005,West Midlands,region,2022-01-16,11
E12000005,West Midlands,region,2022-01-15,22
E12000005,West Midlands,region,2022-01-14,18
E12000005,West Midlands,region,2022-01-13,26
E12000005,West Midlands,region,2022-01-12,35
E12000005,West Midlands,region,2022-01-11,44
E12000005,West Midlands,region,2022-01-10,7
E12000005,West Midlands,region,2022-01-09,13
E12000005,West Midlands,region,2022-01-08,31
E12000005,West Midlands,region,2022-01-07,16
E12000005,West Midlands,region,2022-01-06,19
E12000005,West Midlands,region,2022-01-05,23
E12000005,West Midlands,region,2022-01-04,6
E12000005,West Midlands,region,2022-01-03,4
E12000005,West Midlands,region,2022-01-02,9
E12000005,West Midlands,region,2022-01-01,11
E12000005,West Midlands,region,2021-12-31,12
E12000005,West Midlands,region,2021-12-30,30
E12000005,West Midlands,region,2021-12-29,4
E12000005,West Midlands,region,2021-12-28,2
E12000005,West Midlands,region,2021-12-27,16
E12000005,West Midlands,region,2021-12-26,0
E12000005,West Midlands,region,2021-12-25,0
E12000005,West Midlands,region,2021-12-24,10
E12000005,West Midlands,region,2021-12-23,19
E12000005,West Midlands,region,2021-12-22,16
E12000005,West Midlands,region,2021-12-21,12
E12000005,West Midlands,region,2021-12-20,3
E12000005,West Midlands,region,2021-12-19,5
E12000005,West Midlands,region,2021-12-18,16
E12000005,West Midlands,region,2021-12-17,12
E12000005,West Midlands,region,2021-12-16,11
E12000005,West Midlands,region,2021-12-15,13
E12000005,West Midlands,region,2021-12-14,8
E12000005,West Midlands,region,2021-12-13,5
E12000005,West Midlands,region,2021-12-12,4
E12000005,West Midlands,region,2021-12-11,20
E12000005,West Midlands,region,2021-12-10,9
E12000005,West Midlands,region,2021-12-09,11
E12000005,West Midlands,region,2021-12-08,18
E12000005,West Midlands,region,2021-12-07,14
E12000005,West Midlands,region,2021-12-06,7
E12000005,West Midlands,region,2021-12-05,5
E12000005,West Midlands,region,2021-12-04,9
E12000005,West Midlands,region,2021-12-03,13
E12000005,West Midlands,region,2021-12-02,15
E12000005,West Midlands,region,2021-12-01,10
E12000005,West Midlands,region,2021-11-30,14
E12000005,West Midlands,region,2021-11-29,4
E12000005,West Midlands,region,2021-11-28,9
E12000005,West Midlands,region,2021-11-27,13
E12000005,West Midlands,region,2021-11-26,22
E12000005,West Midlands,region,2021-11-25,8
E12000005,West Midlands,region,2021-11-24,17
E12000005,West Midlands,region,2021-11-23,16
E12000005,West Midlands,region,2021-11-22,9
E12000005,West Midlands,region,2021-11-21,4
E12000005,West Midlands,region,2021-11-20,12
E12000005,West Midlands,region,2021-11-19,8
E12000005,West Midlands,region,2021-11-18,16
E12000005,West Midlands,region,2021-11-17,14
E12000005,West Midlands,region,2021-11-16,21
E12000005,West Midlands,region,2021-11-15,5
E12000005,West Midlands,region,2021-11-14,6
E12000005,West Midlands,region,2021-11-13,20
E12000005,West Midlands,region,2021-11-12,12
E12000005,West Midlands,region,2021-11-11,21
E12000005,West Midlands,region,2021-11-10,14
E12000005,West Midlands,region,2021-11-09,24
E12000005,West Midlands,region,2021-11-08,6
E12000005,West Midlands,region,2021-11-07,9
E12000005,West Midlands,region,2021-11-06,14
E12000005,West Midlands,region,2021-11-05,21
E12000005,West Midlands,region,2021-11-04,12
E12000005,West Midlands,region,2021-11-03,18
E12000005,West Midlands,region,2021-11-02,27
E12000005,West Midlands,region,2021-11-01,2
E12000005,West Midlands,region,2021-10-31,9
E12000005,West Midlands,region,2021-10-30,16
E12000005,West Midlands,region,2021-10-29,14
E12000005,West Midlands,region,2021-10-28,16
E12000005,West Midlands,region,2021-10-27,17
E12000005,West Midlands,region,2021-10-26,23
E12000005,West Midlands,region,2021-10-25,4
E12000005,West Midlands,region,2021-10-24,7
E12000005,West Midlands,region,2021-10-23,8
E12000005,West Midlands,region,2021-10-22,17
E12000005,West Midlands,region,2021-10-21,8
E12000005,West Midlands,region,2021-10-20,13
E12000005,West Midlands,region,2021-10-19,23
E12000005,West Midlands,region,2021-10-18,7
E12000005,West Midlands,region,2021-10-17,6
E12000005,West Midlands,region,2021-10-16,14
E12000005,West Midlands,region,2021-10-15,8
E12000005,West Midlands,region,2021-10-14,13
E12000005,West Midlands,region,2021-10-13,11
E12000005,West Midlands,region,2021-10-12,17
E12000005,West Midlands,region,2021-10-11,3
E12000005,West Midlands,region,2021-10-10,8
E12000005,West Midlands,region,2021-10-09,15
E12000005,West Midlands,region,2021-10-08,12
E12000005,West Midlands,region,2021-10-07,6
E12000005,West Midlands,region,2021-10-06,12
E12000005,West Midlands,region,2021-10-05,16
E12000005,West Midlands,region,2021-10-04,2
E12000005,West Midlands,region,2021-10-03,4
E12000005,West Midlands,region,2021-10-02,11
E12000005,West Midlands,region,2021-10-01,5
E12000005,West Midlands,region,2021-09-30,14
E12000005,West Midlands,region,2021-09-29,10
E12000005,West Midlands,region,2021-09-28,16
E12000005,West Midlands,region,2021-09-27,5
E12000005,West Midlands,region,2021-09-26,5
E12000005,West Midlands,region,2021-09-25,15
E12000005,West Midlands,region,2021-09-24,14
E12000005,West Midlands,region,2021-09-23,19
E12000005,West Midlands,region,2021-09-22,9
E12000005,West Midlands,region,2021-09-21,16
E12000005,West Midlands,region,2021-09-20,5
E12000005,West Midlands,region,2021-09-19,8
E12000005,West Midlands,region,2021-09-18,12
E12000005,West Midlands,region,2021-09-17,15
E12000005,West Midlands,region,2021-09-16,18
E12000005,West Midlands,region,2021-09-15,18
E12000005,West Midlands,region,2021-09-14,23
E12000005,West Midlands,region,2021-09-13,7
E12000005,West Midlands,region,2021-09-12,10
E12000005,West Midlands,region,2021-09-11,14
E12000005,West Midlands,region,2021-09-10,18
E12000005,West Midlands,region,2021-09-09,21
E12000005,West Midlands,region,2021-09-08,14
E12000005,West Midlands,region,2021-09-07,20
E12000005,West Midlands,region,2021-09-06,5
E12000005,West Midlands,region,2021-09-05,4
E12000005,West Midlands,region,2021-09-04,13
E12000005,West Midlands,region,2021-09-03,20
E12000005,West Midlands,region,2021-09-02,14
E12000005,West Midlands,region,2021-09-01,31
E12000005,West Midlands,region,2021-08-31,4
E12000005,West Midlands,region,2021-08-30,7
E12000005,West Midlands,region,2021-08-29,16
E12000005,West Midlands,region,2021-08-28,15
E12000005,West Midlands,region,2021-08-27,7
E12000005,West Midlands,region,2021-08-26,13
E12000005,West Midlands,region,2021-08-25,21
E12000005,West Midlands,region,2021-08-24,17
E12000005,West Midlands,region,2021-08-23,3
E12000005,West Midlands,region,2021-08-22,5
E12000005,West Midlands,region,2021-08-21,12
E12000005,West Midlands,region,2021-08-20,11
E12000005,West Midlands,region,2021-08-19,10
E12000005,West Midlands,region,2021-08-18,11
E12000005,West Midlands,region,2021-08-17,21
E12000005,West Midlands,region,2021-08-16,4
E12000005,West Midlands,region,2021-08-15,10
E12000005,West Midlands,region,2021-08-14,15
E12000005,West Midlands,region,2021-08-13,12
E12000005,West Midlands,region,2021-08-12,9
E12000005,West Midlands,region,2021-08-11,11
E12000005,West Midlands,region,2021-08-10,5
E12000005,West Midlands,region,2021-08-09,5
E12000005,West Midlands,region,2021-08-08,3
E12000005,West Midlands,region,2021-08-07,7
E12000005,West Midlands,region,2021-08-06,7
E12000005,West Midlands,region,2021-08-05,8
E12000005,West Midlands,region,2021-08-04,8
E12000005,West Midlands,region,2021-08-03,22
E12000005,West Midlands,region,2021-08-02,3
E12000005,West Midlands,region,2021-08-01,8
E12000005,West Midlands,region,2021-07-31,7
E12000005,West Midlands,region,2021-07-30,5
E12000005,West Midlands,region,2021-07-29,7
E12000005,West Midlands,region,2021-07-28,4
E12000005,West Midlands,region,2021-07-27,15
E12000005,West Midlands,region,2021-07-26,3
E12000005,West Midlands,region,2021-07-25,4
E12000005,West Midlands,region,2021-07-24,5
E12000005,West Midlands,region,2021-07-23,4
E12000005,West Midlands,region,2021-07-22,3
E12000005,West Midlands,region,2021-07-21,11
E12000005,West Midlands,region,2021-07-20,13
E12000005,West Midlands,region,2021-07-19,0
E12000005,West Midlands,region,2021-07-18,4
E12000005,West Midlands,region,2021-07-17,6
E12000005,West Midlands,region,2021-07-16,4
E12000005,West Midlands,region,2021-07-15,2
E12000005,West Midlands,region,2021-07-14,3
E12000005,West Midlands,region,2021-07-13,6
E12000005,West Midlands,region,2021-07-12,1
E12000005,West Midlands,region,2021-07-11,7
E12000005,West Midlands,region,2021-07-10,1
E12000005,West Midlands,region,2021-07-09,4
E12000005,West Midlands,region,2021-07-08,2
E12000005,West Midlands,region,2021-07-07,4
E12000005,West Midlands,region,2021-07-06,2
E12000005,West Midlands,region,2021-07-05,3
E12000005,West Midlands,region,2021-07-04,0
E12000005,West Midlands,region,2021-07-03,0
E12000005,West Midlands,region,2021-07-02,4
E12000005,West Midlands,region,2021-07-01,2
E12000005,West Midlands,region,2021-06-30,1
E12000005,West Midlands,region,2021-06-29,2
E12000005,West Midlands,region,2021-06-28,0
E12000005,West Midlands,region,2021-06-27,1
E12000005,West Midlands,region,2021-06-26,3
E12000005,West Midlands,region,2021-06-25,1
E12000005,West Midlands,region,2021-06-24,4
E12000005,West Midlands,region,2021-06-23,3
E12000005,West Midlands,region,2021-06-22,2
E12000005,West Midlands,region,2021-06-21,0
E12000005,West Midlands,region,2021-06-20,0
E12000005,West Midlands,region,2021-06-19,1
E12000005,West Midlands,region,2021-06-18,1
E12000005,West Midlands,region,2021-06-17,0
E12000005,West Midlands,region,2021-06-16,0
E12000005,West Midlands,region,2021-06-15,0
E12000005,West Midlands,region,2021-06-14,1
E12000005,West Midlands,region,2021-06-13,1
E12000005,West Midlands,region,2021-06-12,0
E12000005,West Midlands,region,2021-06-11,2
E12000005,West Midlands,region,2021-06-10,0
E12000005,West Midlands,region,2021-06-09,0
E12000005,West Midlands,region,2021-06-08,1
E12000005,West Midlands,region,2021-06-07,1
E12000005,West Midlands,region,2021-06-06,0
E12000005,West Midlands,region,2021-06-05,1
E12000005,West Midlands,region,2021-06-04,3
E12000005,West Midlands,region,2021-06-03,1
E12000005,West Midlands,region,2021-06-02,4
E12000005,West Midlands,region,2021-06-01,0
E12000005,West Midlands,region,2021-05-31,1
E12000005,West Midlands,region,2021-05-30,2
E12000005,West Midlands,region,2021-05-29,3
E12000005,West Midlands,region,2021-05-28,0
E12000005,West Midlands,region,2021-05-27,2
E12000005,West Midlands,region,2021-05-26,3
E12000005,West Midlands,region,2021-05-25,1
E12000005,West Midlands,region,2021-05-24,1
E12000005,West Midlands,region,2021-05-23,0
E12000005,West Midlands,region,2021-05-22,3
E12000005,West Midlands,region,2021-05-21,0
E12000005,West Midlands,region,2021-05-20,0
E12000005,West Midlands,region,2021-05-19,1
E12000005,West Midlands,region,2021-05-18,2
E12000005,West Midlands,region,2021-05-17,0
E12000005,West Midlands,region,2021-05-16,1
E12000005,West Midlands,region,2021-05-15,1
E12000005,West Midlands,region,2021-05-14,1
E12000005,West Midlands,region,2021-05-13,2
E12000005,West Midlands,region,2021-05-12,1
E12000005,West Midlands,region,2021-05-11,0
E12000005,West Midlands,region,2021-05-10,0
E12000005,West Midlands,region,2021-05-09,2
E12000005,West Midlands,region,2021-05-08,1
E12000005,West Midlands,region,2021-05-07,1
E12000005,West Midlands,region,2021-05-06,5
E12000005,West Midlands,region,2021-05-05,1
E12000005,West Midlands,region,2021-05-04,0
E12000005,West Midlands,region,2021-05-03,2
E12000005,West Midlands,region,2021-05-02,2
E12000005,West Midlands,region,2021-05-01,1
E12000005,West Midlands,region,2021-04-30,1
E12000005,West Midlands,region,2021-04-29,0
E12000005,West Midlands,region,2021-04-28,3
E12000005,West Midlands,region,2021-04-27,0
E12000005,West Midlands,region,2021-04-26,2
E12000005,West Midlands,region,2021-04-25,4
E12000005,West Midlands,region,2021-04-24,2
E12000005,West Midlands,region,2021-04-23,4
E12000005,West Midlands,region,2021-04-22,0
E12000005,West Midlands,region,2021-04-21,3
E12000005,West Midlands,region,2021-04-20,6
E12000005,West Midlands,region,2021-04-19,0
E12000005,West Midlands,region,2021-04-18,4
E12000005,West Midlands,region,2021-04-17,0
E12000005,West Midlands,region,2021-04-16,3
E12000005,West Midlands,region,2021-04-15,5
E12000005,West Midlands,region,2021-04-14,0
E12000005,West Midlands,region,2021-04-13,1
E12000005,West Midlands,region,2021-04-12,2
E12000005,West Midlands,region,2021-04-11,0
E12000005,West Midlands,region,2021-04-10,1
E12000005,West Midlands,region,2021-04-09,3
E12000005,West Midlands,region,2021-04-08,3
E12000005,West Midlands,region,2021-04-07,0
E12000005,West Midlands,region,2021-04-06,2
E12000005,West Midlands,region,2021-04-05,4
E12000005,West Midlands,region,2021-04-04,1
E12000005,West Midlands,region,2021-04-03,6
E12000005,West Midlands,region,2021-04-02,3
E12000005,West Midlands,region,2021-04-01,8
E12000005,West Midlands,region,2021-03-31,6
E12000005,West Midlands,region,2021-03-30,2
E12000005,West Midlands,region,2021-03-29,2
E12000005,West Midlands,region,2021-03-28,3
E12000005,West Midlands,region,2021-03-27,5
E12000005,West Midlands,region,2021-03-26,2
E12000005,West Midlands,region,2021-03-25,4
E12000005,West Midlands,region,2021-03-24,13
E12000005,West Midlands,region,2021-03-23,15
E12000005,West Midlands,region,2021-03-22,3
E12000005,West Midlands,region,2021-03-21,6
E12000005,West Midlands,region,2021-03-20,15
E12000005,West Midlands,region,2021-03-19,12
E12000005,West Midlands,region,2021-03-18,10
E12000005,West Midlands,region,2021-03-17,12
E12000005,West Midlands,region,2021-03-16,8
E12000005,West Midlands,region,2021-03-15,8
E12000005,West Midlands,region,2021-03-14,2
E12000005,West Midlands,region,2021-03-13,20
E12000005,West Midlands,region,2021-03-12,20
E12000005,West Midlands,region,2021-03-11,19
E12000005,West Midlands,region,2021-03-10,20
E12000005,West Midlands,region,2021-03-09,23
E12000005,West Midlands,region,2021-03-08,6
E12000005,West Midlands,region,2021-03-07,14
E12000005,West Midlands,region,2021-03-06,18
E12000005,West Midlands,region,2021-03-05,26
E12000005,West Midlands,region,2021-03-04,39
E12000005,West Midlands,region,2021-03-03,29
E12000005,West Midlands,region,2021-03-02,50
E12000005,West Midlands,region,2021-03-01,11
E12000005,West Midlands,region,2021-02-28,65
E12000005,West Midlands,region,2021-02-27,0
E12000005,West Midlands,region,2021-02-26,41
E12000005,West Midlands,region,2021-02-25,39
E12000005,West Midlands,region,2021-02-24,47
E12000005,West Midlands,region,2021-02-23,86
E12000005,West Midlands,region,2021-02-22,18
E12000005,West Midlands,region,2021-02-21,26
E12000005,West Midlands,region,2021-02-20,61
E12000005,West Midlands,region,2021-02-19,60
E12000005,West Midlands,region,2021-02-18,48
E12000005,West Midlands,region,2021-02-17,86
E12000005,West Midlands,region,2021-02-16,97
E12000005,West Midlands,region,2021-02-15,17
E12000005,West Midlands,region,2021-02-14,31
E12000005,West Midlands,region,2021-02-13,68
E12000005,West Midlands,region,2021-02-12,77
